opportunity_id,title,description,organization,type,domains,territories,eligibility,funding,deadline,status,official_url,source_id,published_at,updated_at,first_seen_at,last_seen_at,confidence
candidate-cba2a67a12ca8b23,Programa Bolsas para Pesquisa CAPES/Humboldt,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/alemanha/programa-bolsas-para-pesquisa-capeshumboldt,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-097e197933625884,Programa CAPES/AUGM,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-capes-augm,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-29b381538e0433a3,Programa CAPES/Brafitec,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/franca/programa-capes-brafitec,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-ef65b6d40447a986,Programa CAPES/CLIMAT-AMSUD,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-climat-amsud,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7aad2c1d5f8d4406,Programa CAPES/Cofecub,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/franca/cofecub,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-b0f23c0fdfe902e6,Programa CAPES/MATH-AMSUD,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-math-amsud,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-6da7c5d3d4b4e1e5,Programa CAPES/MES-CUBA - Docentes,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/cuba/mes-docentes,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-af5ce93fd9b14a9f,Programa CAPES/STIC-AMSUD,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-stic-amsud-capes,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-bceaba6e490ba8c9,Programa CAPES/Universidade em Buffalo (CAPES/UB) - Professor Visitante,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/estados-unidos/programa-capes-universidade-em-buffalo-capes-ub-professor-visitante,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-78e46626e0fa21cd,Programa Caminhos Amefricanos,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-caminhos-amefricanos,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-95cabff25115187d,Programa Cátedra Jorge Amado,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/cuba/programa-catedra-jorge-amado,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-5ec26c55a24c63b9,Programa Cátedra Maison du Brésil,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/franca/programa-catedra-maison-du-bresil,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-974df32dd1ae1798,Programa OBEDUC-EI - Observatório da Educação Especial Inclusiva,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/observatorio-da-educacao-especial-inclusiva-obeduc-ei,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-021ab30b3efcf531,Programa Rede de Pesquisa e Desenvolvimento da Amazônia Legal,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/desenvolvimento-regional/redes-de-pesquisa-e-desenvolvimento/programa-rede-de-pesquisa-e-desenvolvimento-da-amazonia-legal,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-90d7a6243e3b5233,Programa Rede de Pesquisa e Desenvolvimento da Região Nordeste,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/desenvolvimento-regional/redes-de-pesquisa-e-desenvolvimento/programa-rede-de-pesquisa-e-desenvolvimento-da-regiao-nordeste,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-e723a9803bf60810,Programa de Desenvolvimento Acadêmico Indígena (PDAI),Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/desenvolvimento-regional/programa-de-desenvolvimento-academico-indigena-pdai,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-031ac19ab6a285bb,Programa de Desenvolvimento Profissional para Professores de Língua Inglesa nos Estados Unidos (PDPI),Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/programas-de-cooperacao-internacional-de-formacao-de-professores-da-educacao-basica/programa-de-desenvolvimento-profissional-para-professores-de-lingua-inglesa-nos-estados-unidos-pdpi,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-07827ed1c7e81eb2,Programa de Desenvolvimento da Pós-Graduação (PDPG) – Formação Profissional de Nutricionistas,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/programa-de-desenvolvimento-da-pos-graduacao-pdpg-formacao-profissional-de-nutricionistas,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-d49ac07ae509e5fc,Programa de Doutorado-sanduíche no Exterior (PDSE),Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-de-doutorado-sanduiche-no-exterior-pdse,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-d8b267c8e7985550,Pé-de-meia Licenciaturas,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/pe-de-meia-licenciaturas,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-c5a58fbbb176ff3e,Prêmio CAPES de Tese,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-9812bc1224b6540d,Programa Desafios da Amazônia (2026) - Novo!,Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/programa-desafios-da-amazonia/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7e95d339dd8de285,Amazônia na Escola (2023),Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/amazonia-na-escola/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-565ef4c85c0b55a5,Apoio a projetos produtivos sustentáveis (2012),Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/projetos-produtivos-sustentaveis/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-25636fbb26d9c00d,Chamadas públicas,Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-488f6503c8b666f6,Chamadas públicas de projetos apoiados,Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/chamadas-publicas-de-projetos-apoiados/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-b5e542a159463cce,Conab: Florestas e Comunidades: Amazônia Viva (2026) - Novo!,Candidate observed on an official source page; detail verification pending.,BNDES / Fundo Amazônia,opportunity_candidate,"[""sustainability"", ""forest"", ""communities""]",[],[],{},,UNKNOWN,https://www.fundoamazonia.gov.br/pt/como-apresentar-projetos/chamadas-publicas/amazonia-viva/,fundo-amazonia,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
